,pock_volume,pock_volume_st,pock_asa,pock_asa_st,pock_pol_asa,pock_pol_asa_st,pock_apol_asa,pock_apol_asa_st,pock_asa22,pock_asa22_st,pock_pol_asa22,pock_pol_asa22_st,pock_apol_asa22,pock_apol_asa22_st,nb_as,nb_as_st,mean_as_ray,mean_as_ray_st,mean_as_solv_acc,mean_as_solv_acc_st,apol_as_prop,apol_as_prop_st,mean_loc_hyd_dens,mean_loc_hyb_dens_st,hydrophobicity_score,hydrophobicity_score_st,volume_score,volume_score_st,polarity_score,polarity_score_st,charge_score,charge_score_st,prop_polar_atm,prop_polar_atm_st,as_density,as_density_st,as_max_dst,as_max_dst_st,convex_hull_volume,convex_hull_volume_st,nb_abpa,nb_abpa_st,ala,ala_st,arg,arg_st,asn,asn_st,asp,asp_st,cys,cys_st,gln,gln_st,glu,glu_st,gly,gly_st,his,his_st,ile,ile_st,leu,leu_st,lys,lys_st,met,met_st,phe,phe_st,pro,pro_st,ser,ser_st,thr,thr_st,trp,trp_st,tyr,tyr_st,val,val_st,rog_pro_noh,rog_pro_noh_sd,rog_pro_bb,rog_pro_bb_sd,rog_pro_ca,rog_pro_ca_sd,rog_bs_noh,rog_bs_noh_sd,rog_bs_bb,rog_bs_bb_sd,rog_bs_ca,rog_bs_ca_sd,rmsd_pro_noh,rmsd_pro_noh_sd,rmsd_pro_bb,rmsd_pro_bb_st,rmsd_pro_ca,rmsd_pro_ca_sd,rmsd_bs_noh,rmsd_bs_noh_sd,rmsd_bs_bb,rmsd_bs_bb_sd,rmsd_bs_ca,rmsd_bs_ca_sd,b_para,b_anti,h_3.10,halpha,h_pi,turn,bend,random.coil,ip,molecular.weight,aromaticity,instability,gravy,X.g,X.a,X.v,X.l,X.i,X.p,X.f,X.m,X.w,PP1.1,PP2.1,PP3.1,KF1.1,KF2.1,KF3.1,KF4.1,KF5.1,KF6.1,KF7.1,KF8.1,KF9.1,KF10.1,Z1.1,Z2.1,Z3.1,Z4.1,Z5.1,F1.1,F2.1,F3.1,F4.1,F5.1,F6.1,T1.1,T2.1,T3.1,T4.1,T5.1,VHSE1.1,VHSE2.1,VHSE3.1,VHSE4.1,VHSE5.1,VHSE6.1,VHSE7.1,VHSE8.1,ProtFP1.1,ProtFP2.1,ProtFP3.1,ProtFP4.1,ProtFP5.1,ProtFP6.1,ProtFP7.1,ProtFP8.1,ST1.1,ST2.1,ST3.1,ST4.1,ST5.1,ST6.1,ST7.1,ST8.1,BLOSUM1.1,BLOSUM2.1,BLOSUM3.1,BLOSUM4.1,BLOSUM5.1,BLOSUM6.1,BLOSUM7.1,BLOSUM8.1,BLOSUM9.1,BLOSUM10.1,MSWHIM1.1,MSWHIM2.1,MSWHIM3.1,DELTA30
10,457.033,136.345,278.606,75.852,145.85,47.89,132.756,38.429,150.702,51.13,85.164,36.895,65.538,25.821,149.944,57.307,3.886,0.156,0.486,0.043,0.251,0.13,28.373,21.134,15.388,5.232,3.608,0.344,9.755,2.224,1.818,0.89,46.09,4.416,4.551,1.299,10.908,2.759,87.503,61.134,8.41,2.455,0.002,0.045,0.156,0.368,0.0,0.0,0.673,0.59,2.234,0.599,1.515,0.518,0.0,0.0,1.451,0.558,0.877,0.33,0,0,0.0,0.0,1.458,0.766,0.0,0.0,0.998,0.055,0.001,0.032,2.979,0.183,0.926,0.263,0,0,1.171,0.983,0.354,0.493,16.852,0.06,16.241,0.062,16.247,0.062,7.215,0.101,7.824,0.096,7.48,0.105,1.53,0.093,1.025,0.081,0.992,0.083,1.083,0.12,0.71,0.074,0.691,0.092,0.0084,0.3289,0.0246,0.0541,0,0.1796,0.1389,0.2655,5.101,19614.0576,0.0857142857142857,58.8085714285714,-0.326285714285714,0.0742857142857142,0.0628571428571428,0.0628571428571428,0.0742857142857142,0.0628571428571428,0.0685714285714285,0.0285714285714285,0.04,0.0171428571428571,-29.06,-75.27,-2.250000000000001,3.179999999999999,-53.54,3.790000000000002,4.039999999999999,-17.12,-30.88,1.68,-0.739999999999997,-13.46,-22.43,18.38999999999999,-103.78,-16.12,-89.42999999999999,48.40000000000001,-50.342,-17.711,-36.17099999999999,58.769,11.798,-20.857,-1072.14,-37.88,9.350000000000003,39.32,157.63,-6.279999999999996,-35.76,-50.31,-10.43000000000001,-24.99000000000001,-49.85,24.38999999999999,-8.65,-111.48,-176.62,-41.86,17.75,-24.46,21.64,28.52,-7.760000000000002,-202.311,-51.296,-44.943,-6.207000000000001,-17.052,-83.507,28.817,48.862,30.53000000000001,-40.57,-13.71,-2.14,-9.15,23.33,10.04,-3.83,17.56,16.48,-64.05,99.31,-97.92,-1.4
11,500.371,129.926,304.466,74.595,157.998,44.411,146.468,38.761,165.227,49.951,94.608,34.638,70.619,25.343,142.188,48.463,3.934,0.158,0.486,0.042,0.228,0.108,24.178,17.216,16.34,5.274,3.689,0.318,10.432,2.019,1.558,0.932,45.373,4.525,4.513,1.076,11.312,2.448,99.617,62.158,8.113,2.441,0.003,0.055,0.311,0.467,0.0,0.0,0.943,0.667,2.552,0.982,1.615,0.509,0.0,0.0,1.538,0.594,0.909,0.289,0,0,0.0,0.0,1.281,0.591,0.0,0.0,0.998,0.055,0.0,0.0,2.976,0.201,0.832,0.375,0,0,1.565,0.94,0.53,0.515,16.865,0.046,16.229,0.05,16.245,0.049,7.251,0.098,7.784,0.095,7.439,0.102,1.637,0.121,1.09,0.094,1.057,0.087,1.27,0.206,0.677,0.084,0.633,0.093,0.0083,0.3255,0.0278,0.0529,0,0.1755,0.1392,0.2708,5.101,19614.0576,0.0857142857142857,58.8085714285714,-0.326285714285714,0.0742857142857142,0.0628571428571428,0.0628571428571428,0.0742857142857142,0.0628571428571428,0.0685714285714285,0.0285714285714285,0.04,0.0171428571428571,-29.06,-75.27,-2.250000000000001,3.179999999999999,-53.54,3.790000000000002,4.039999999999999,-17.12,-30.88,1.68,-0.739999999999997,-13.46,-22.43,18.38999999999999,-103.78,-16.12,-89.42999999999999,48.40000000000001,-50.342,-17.711,-36.17099999999999,58.769,11.798,-20.857,-1072.14,-37.88,9.350000000000003,39.32,157.63,-6.279999999999996,-35.76,-50.31,-10.43000000000001,-24.99000000000001,-49.85,24.38999999999999,-8.65,-111.48,-176.62,-41.86,17.75,-24.46,21.64,28.52,-7.760000000000002,-202.311,-51.296,-44.943,-6.207000000000001,-17.052,-83.507,28.817,48.862,30.53000000000001,-40.57,-13.71,-2.14,-9.15,23.33,10.04,-3.83,17.56,16.48,-64.05,99.31,-97.92,2.7
12,489.415,133.648,302.37,75.156,158.381,46.51,143.989,40.665,165.255,50.983,92.768,35.712,72.487,27.693,112.571,49.997,4.026,0.119,0.509,0.047,0.184,0.119,14.462,13.393,15.427,5.166,3.374,0.338,8.847,1.92,1.236,1.187,49.969,4.254,4.342,1.162,10.913,2.679,78.204,56.865,8.378,2.564,0.001,0.032,0.492,0.502,0.001,0.032,0.906,0.637,2.095,0.917,1.022,0.62,0.0,0.0,2.202,0.62,0.856,0.352,0,0,0.0,0.0,0.794,0.636,0.0,0.0,1.0,0.032,0.02,0.14,2.963,0.206,0.955,0.209,0,0,0.858,0.821,0.732,0.673,17.007,0.066,16.374,0.065,16.383,0.064,7.441,0.181,7.999,0.182,7.647,0.185,1.705,0.133,1.213,0.115,1.177,0.119,1.442,0.156,0.887,0.188,0.858,0.195,0.0075,0.3366,0.0289,0.0535,0,0.176,0.1284,0.2691,5.293,19689.1027,0.0914285714285714,60.1862857142857,-0.386285714285714,0.0742857142857142,0.0628571428571428,0.0571428571428571,0.0685714285714285,0.0685714285714285,0.0685714285714285,0.0285714285714285,0.0342857142857142,0.0171428571428571,-27.75,-74.19,-1.630000000000001,3.749999999999998,-51.08,4.690000000000002,6.159999999999999,-18.68,-31.52,5.36,2.380000000000003,-10.46,-24.76,20.17999999999999,-100.38,-20.15,-87.92999999999999,47.22000000000001,-49.465,-18.415,-33.794,57.904,10.394,-19.503,-1062.77,-37.56,10.51,36.96,157.2,-7.549999999999995,-32.12000000000001,-48.52,-9.150000000000006,-22.59,-49.33000000000001,26.77,-8.15,-115.62,-167.33,-37.67,18.91,-25.89,23.89,33.01,-5.800000000000003,-200.567,-51.81500000000001,-43.97,-7.262000000000001,-17.589,-83.611,27.909,49.97499999999999,31.16,-38.07,-13.5,-1.869999999999999,-8.86,21.85,10.52,-4.539999999999999,19.25,15.29,-61.77,98.2,-96.17999999999999,2.9
13,545.95,135.61,326.217,75.328,188.187,52.262,138.03,33.734,187.135,54.011,127.024,45.28,60.11,23.758,155.221,53.479,3.982,0.116,0.467,0.048,0.205,0.101,25.069,17.979,20.838,5.152,3.725,0.274,10.077,2.128,1.465,0.913,47.321,4.004,4.567,0.878,11.028,2.08,114.953,65.721,8.811,2.499,0.002,0.045,0.26,0.441,0.0,0.0,0.786,0.638,3.158,0.837,1.769,0.45,0.0,0.0,1.484,0.516,0.936,0.247,0,0,0.0,0.0,1.055,0.609,0.0,0.0,0.999,0.045,0.003,0.055,2.947,0.23,0.426,0.495,0,0,1.898,1.018,0.811,0.477,16.846,0.047,16.202,0.055,16.213,0.054,7.302,0.135,7.926,0.102,7.61,0.099,1.744,0.132,1.234,0.102,1.203,0.103,1.245,0.139,0.969,0.137,0.954,0.146,0.0083,0.3357,0.0224,0.0526,0,0.1755,0.1411,0.2644,4.961,19613.0034,0.0857142857142857,55.4565714285714,-0.338857142857142,0.0742857142857142,0.0628571428571428,0.0628571428571428,0.08,0.0628571428571428,0.0685714285714285,0.0228571428571428,0.0342857142857142,0.0171428571428571,-29.16,-75.77,-3.110000000000001,2.749999999999999,-54.34,1.490000000000002,3.639999999999999,-21.82,-35.53,-0.4699999999999996,-1.369999999999997,-13.07,-19.04,19.05999999999999,-105.19,-16.1,-92.58,50.21,-50.996,-17.314,-35.883,62.401,11.706,-22.763,-1074.02,-39.02999999999999,11.65,39.28,159.96,-6.509999999999995,-34.1,-51.01000000000001,-10.9,-26.77,-51.79,26.15,-8.42,-114.28,-178.47,-45.6,14.32,-28.06000000000001,24.51,31.23,-7.320000000000002,-202.627,-51.488,-45.389,-6.701000000000001,-17.449,-85.98700000000001,27.923,51.424,30.49,-40.51,-13.17,-2.159999999999999,-9.82,21.52,9.719999999999999,-1.23,20.22,17.27,-64.06,96.99,-97.61,0.3
14,462.148,108.792,292.348,65.457,152.89,39.204,139.458,35.296,149.026,45.328,77.187,25.999,71.84,28.468,139.297,41.928,3.878,0.084,0.468,0.034,0.225,0.12,22.41,16.165,10.878,3.989,3.602,0.26,10.303,1.71,1.824,0.659,47.222,4.151,4.993,1.04,12.263,2.369,91.27,56.119,9.423,2.358,0.017,0.129,0.064,0.249,0.001,0.032,0.971,0.521,1.747,0.671,1.624,0.487,0.0,0.0,1.816,0.523,0.932,0.253,0,0,0.0,0.0,1.799,0.494,0.0,0.0,0.996,0.071,0.0,0.0,2.946,0.249,0.849,0.359,0,0,1.117,0.642,0.207,0.408,17.019,0.059,16.416,0.06,16.429,0.059,7.188,0.106,7.665,0.098,7.272,0.1,1.78,0.157,1.316,0.133,1.289,0.135,1.238,0.119,0.877,0.118,0.832,0.129,0.0084,0.3414,0.0237,0.0512,0,0.1812,0.1352,0.2589,5.101,19644.0836,0.0857142857142857,58.3234285714285,-0.348,0.0742857142857142,0.0628571428571428,0.0571428571428571,0.0742857142857142,0.0685714285714285,0.0685714285714285,0.0228571428571428,0.04,0.0171428571428571,-29.2,-75.07,-1.970000000000001,2.959999999999999,-53.46,2.520000000000003,3.639999999999999,-19.21,-30.9,0.5000000000000006,0.7100000000000029,-13.33,-24.56,18.25999999999999,-102.51,-15.2,-88.6,49.53,-48.165,-17.59999999999999,-35.373,59.07,10.93,-22.34099999999999,-1072.07,-37.76,9.140000000000002,39.95,158.34,-6.189999999999996,-34.59,-50.43,-9.290000000000004,-24.55,-50.99,25.99,-9.940000000000001,-111.66,-175.91,-41.93,17.99,-25.88000000000001,23.8,29.43,-9.730000000000002,-202.127,-50.731,-44.663,-6.551000000000001,-17.099,-84.619,28.386,50.231,30.57,-39.93,-13.76,-1.68,-8.5,22.49,11.12,-2.089999999999999,18.58,17.39,-63.9,98.51,-97.14,-0.1
15,406.357,146.822,254.448,83.262,125.905,46.506,128.543,45.427,127.444,54.261,64.352,32.17,63.092,31.148,123.359,53.575,3.819,0.34,0.466,0.064,0.278,0.133,25.566,17.778,13.56,6.256,3.532,0.478,9.393,2.559,1.261,1.073,46.972,6.723,4.408,1.332,10.768,3.333,72.254,61.643,8.262,2.764,0.0,0.0,0.169,0.377,0.0,0.0,0.914,0.76,1.89,1.09,1.513,0.575,0.0,0.0,1.706,0.639,0.886,0.319,0,0,0.0,0.0,1.12,0.726,0.0,0.0,0.972,0.168,0.003,0.055,2.726,0.544,0.831,0.376,0,0,1.234,0.945,0.247,0.436,16.904,0.052,16.279,0.052,16.292,0.052,7.111,0.111,7.67,0.101,7.321,0.104,1.616,0.116,1.139,0.095,1.107,0.096,1.092,0.158,0.933,0.142,0.889,0.15,0.0085,0.3302,0.0265,0.0553,0,0.1787,0.1379,0.2629,5.279,19679.0647,0.0914285714285714,54.7702857142857,-0.368571428571428,0.0742857142857142,0.0571428571428571,0.0628571428571428,0.0685714285714285,0.0685714285714285,0.0628571428571428,0.0285714285714285,0.0342857142857142,0.0171428571428571,-26.5,-74.81,-1.250000000000001,5.899999999999999,-51.66,7.990000000000002,6.629999999999999,-18.06,-32.42,-1.39,3.760000000000003,-12.14,-23.18,23.90999999999999,-100.26,-18.67,-90.08,46.64,-51.504,-19.729,-33.96299999999999,58.106,5.525,-17.929,-1064.95,-35.08,11.82,36.91,158.54,-8.129999999999995,-32.7,-48.94000000000001,-10.32,-23.48,-46.45,24.99,-10.89,-115.31,-167.57,-41.37000000000001,16.47,-18.68,22.95,36.58,-4.950000000000002,-201.002,-50.868,-44.925,-7.047000000000002,-15.831,-83.37100000000001,27.644,50.172,30.63,-38.09,-13.39,0.5600000000000006,-8.790000000000001,24.63,8.729999999999999,-3.589999999999999,18.73,14.97,-62.76,97.82,-97.57,1.3
16,483.136,156.691,308.642,91.069,191.601,59.851,117.041,44.491,156.058,60.719,98.76,40.364,57.298,30.458,157.193,52.326,3.902,0.116,0.464,0.046,0.12,0.11,13.263,16.041,14.912,5.125,3.547,0.374,10.081,2.485,2.007,0.878,51.079,5.191,4.712,1.336,11.276,2.944,114.002,82.743,9.248,2.74,0.157,0.364,0.23,0.423,0.0,0.0,0.565,0.607,2.004,0.785,1.856,0.383,0.0,0.0,1.929,0.471,0.969,0.176,0,0,0.0,0.0,1.373,0.704,0.0,0.0,0.999,0.045,0.001,0.032,2.952,0.233,0.883,0.323,0,0,1.253,1.235,0.435,0.506,16.898,0.046,16.259,0.052,16.269,0.05,7.14,0.12,7.712,0.13,7.378,0.124,1.592,0.103,1.067,0.078,1.022,0.081,1.109,0.159,0.808,0.131,0.726,0.119,0.0085,0.3303,0.026,0.0557,0,0.172,0.1408,0.2667,5.293,19628.0842,0.0857142857142857,59.2394285714285,-0.324571428571428,0.0742857142857142,0.0628571428571428,0.0571428571428571,0.0742857142857142,0.0685714285714285,0.0685714285714285,0.0285714285714285,0.04,0.0171428571428571,-28.94,-74.94,-1.270000000000001,2.429999999999998,-53.32,1.550000000000003,5.199999999999999,-19.45,-34.17,2.370000000000001,0.5900000000000029,-10.78,-25.2,21.71999999999999,-101.9,-17.53,-88.55,51.67,-49.52,-17.223,-35.782,60.769,11.601,-21.223,-1072.17,-36.87,9.090000000000002,39.12,158.83,-7.459999999999996,-34.35,-50.37000000000001,-9.380000000000004,-23.42000000000001,-50.39,28.11,-8.81,-118.14,-173.81,-41.77,20.99,-27.67000000000001,25.25,29.71,-8.610000000000001,-202.265,-51.529,-45.044,-6.829000000000002,-18.048,-83.748,29.405,51.678,32.19000000000001,-40.11,-13.32,-2.129999999999999,-8.35,22.99,11.01,-1.819999999999999,19.04,15.14,-63.92,97.78,-96.4,-0.7
17,338.8,156.962,206.091,88.656,117.082,49.206,89.01,46.136,117.103,60.02,67.031,36.142,50.073,31.038,77.3,51.98,3.899,0.395,0.498,0.074,0.16,0.151,11.194,15.46,17.278,6.608,3.294,0.561,7.358,2.992,0.892,1.13,50.833,8.243,3.467,1.67,8.876,3.904,46.986,56.808,6.379,2.676,0.0,0.0,0.08,0.271,0.0,0.0,0.536,0.597,1.624,0.912,0.909,0.747,0.0,0.0,1.459,0.554,0.575,0.495,0,0,0.0,0.0,0.773,0.908,0.0,0.0,0.965,0.186,0.0,0.0,2.834,0.457,0.791,0.407,0,0,0.86,0.937,0.321,0.494,16.956,0.059,16.319,0.061,16.332,0.061,7.336,0.172,7.986,0.156,7.657,0.173,1.669,0.118,1.182,0.105,1.144,0.1,1.26,0.193,0.972,0.143,0.975,0.16,0.0083,0.3342,0.0255,0.0536,0,0.1815,0.1233,0.2736,5.101,19614.0576,0.0857142857142857,58.8085714285714,-0.326285714285714,0.0742857142857142,0.0628571428571428,0.0628571428571428,0.0742857142857142,0.0628571428571428,0.0685714285714285,0.0285714285714285,0.04,0.0171428571428571,-30.42,-75.39,-2.310000000000001,1.359999999999999,-54.51,1.610000000000003,3.139999999999999,-17.95,-31.87,1.24,0.3300000000000029,-12.69,-23.1,17.87999999999999,-103.92,-14.4,-88.11,50.1,-50.103,-16.44,-36.56999999999999,59.815,11.744,-22.034,-1075.28,-38.88999999999999,8.870000000000003,40.05,158.94,-5.789999999999996,-36.36,-51.11,-10.29,-24.91,-50.75,25.54,-9.520000000000001,-109.58,-179.79,-43.29,18.43,-25.91,23.9,26.39,-8.440000000000001,-202.802,-51.159,-44.659,-5.907000000000001,-18.051,-84.96100000000001,29.247,50.8,30.42,-40.76,-13.36,-2.129999999999999,-8.93,23.14,11.0,-1.92,18.77,16.75,-64.2,98.66,-97.65,0.0
18,467.815,121.531,280.244,70.458,141.758,39.022,138.486,41.068,152.101,47.918,73.977,28.77,78.123,30.048,133.032,44.34,3.917,0.202,0.48,0.044,0.271,0.152,30.387,22.945,11.283,5.086,3.632,0.359,10.1,1.92,1.697,0.747,47.028,4.852,4.714,1.112,11.342,2.558,85.652,52.498,9.307,2.667,0.001,0.032,0.107,0.309,0.0,0.0,0.904,0.534,1.653,0.945,1.803,0.451,0.0,0.0,1.657,0.551,0.912,0.285,0,0,0.0,0.0,1.582,0.642,0.0,0.0,0.993,0.089,0.002,0.045,2.93,0.313,0.683,0.466,0,0,1.179,0.815,0.2,0.403,16.923,0.053,16.296,0.059,16.305,0.058,7.231,0.116,7.734,0.109,7.362,0.114,1.656,0.122,1.143,0.121,1.11,0.131,1.212,0.162,0.775,0.146,0.7,0.151,0.0084,0.3318,0.0189,0.0529,0,0.176,0.1464,0.2656,4.948,19578.9671,0.0857142857142857,55.3817142857142,-0.353142857142857,0.0742857142857142,0.0628571428571428,0.0685714285714285,0.0742857142857142,0.0571428571428571,0.0685714285714285,0.0228571428571428,0.04,0.0171428571428571,-29.11,-76.64,-2.250000000000001,6.519999999999999,-55.56,3.210000000000003,4.549999999999999,-18.17,-33.47,0.2200000000000004,0.6600000000000028,-14.49,-22.24,22.30999999999999,-103.99,-12.04,-93.09,51.49,-54.565,-20.814,-37.56,60.276,9.640999999999998,-22.352,-1080.54,-38.17999999999999,12.03,41.12,161.48,-7.739999999999996,-35.63,-52.62000000000001,-9.380000000000004,-26.29000000000001,-49.52,24.74999999999999,-10.65,-121.3,-180.84,-42.04,15.4,-22.39,21.59,32.49,-5.550000000000002,-203.764,-50.579,-45.746,-4.810000000000001,-16.583,-87.673,26.856,50.52999999999999,32.09,-41.68,-11.76,-2.009999999999999,-9.44,23.96,10.1,-2.77,17.59,16.48,-64.91,97.35,-98.6,1.0
19,380.737,137.566,243.981,82.525,134.926,45.227,109.055,44.3,125.9,50.434,71.208,31.117,54.692,27.35,115.423,51.209,3.844,0.27,0.467,0.058,0.202,0.152,20.16,18.574,12.239,5.364,3.513,0.426,8.858,2.417,1.428,0.831,50.504,6.128,3.916,1.261,9.962,3.25,63.73,56.414,7.96,2.843,0.003,0.055,0.075,0.263,0.0,0.0,0.664,0.66,1.14,0.6,1.686,0.541,0.0,0.0,1.744,0.661,0.81,0.393,0,0,0.0,0.0,1.207,0.671,0.0,0.0,0.976,0.156,0.015,0.122,2.723,0.571,0.717,0.453,0,0,0.976,0.907,0.349,0.497,16.963,0.062,16.315,0.059,16.325,0.059,7.252,0.132,7.679,0.127,7.302,0.137,1.725,0.16,1.194,0.118,1.164,0.12,1.221,0.205,0.994,0.233,0.945,0.247,0.0085,0.3279,0.0229,0.0541,0,0.1692,0.1508,0.2666,5.091,19644.0836,0.0857142857142857,58.3234285714285,-0.348,0.0742857142857142,0.0628571428571428,0.0571428571428571,0.0742857142857142,0.0685714285714285,0.0685714285714285,0.0228571428571428,0.04,0.0171428571428571,-29.33,-75.81,-2.590000000000001,2.329999999999999,-54.21,0.8700000000000024,2.049999999999999,-15.9,-30.35,-2.27,1.570000000000003,-12.43,-23.86,17.20999999999999,-103.06,-11.44,-86.69,49.79000000000001,-47.206,-17.517,-35.913,57.991,10.983,-24.9,-1073.31,-42.95999999999999,10.31,38.53,158.19,-5.149999999999996,-36.29,-51.3,-10.37000000000001,-25.59,-51.18,25.61999999999999,-10.12,-108.7,-180.37,-41.94,16.63,-26.39,22.66,27.58,-12.84,-202.293,-51.101,-44.571,-7.492000000000001,-16.278,-84.646,28.338,49.376,30.28000000000001,-38.57,-13.7,0.4800000000000006,-9.43,21.5,11.12,-2.35,18.61,18.9,-62.84,98.91,-98.92,-0.7
20,472.784,142.599,286.539,79.437,164.89,48.694,121.649,41.618,162.165,51.852,97.219,36.757,64.947,27.949,145.418,52.63,3.897,0.292,0.477,0.053,0.209,0.151,25.966,23.503,12.278,5.5,3.541,0.406,9.731,2.036,1.908,0.831,49.97,6.109,4.416,1.196,10.768,2.874,90.253,64.958,8.434,2.551,0.0,0.0,0.271,0.447,0.0,0.0,0.641,0.589,1.63,0.822,1.903,0.348,0.0,0.0,1.674,0.561,0.924,0.267,0,0,0.0,0.0,1.354,0.679,0.0,0.0,0.995,0.077,0.0,0.0,2.926,0.354,0.9,0.301,0,0,0.812,0.816,0.484,0.5,16.896,0.047,16.263,0.05,16.277,0.049,7.213,0.108,7.82,0.128,7.468,0.129,1.6,0.103,1.087,0.076,1.028,0.077,1.143,0.216,0.652,0.079,0.606,0.093,0.0084,0.3217,0.0268,0.0573,0,0.1764,0.1415,0.2679,5.088,19630.057,0.0857142857142857,55.0365714285714,-0.348,0.0742857142857142,0.0628571428571428,0.0571428571428571,0.0742857142857142,0.0685714285714285,0.0685714285714285,0.0228571428571428,0.04,0.0171428571428571,-29.14,-75.42,-1.980000000000001,4.989999999999998,-53.87,2.550000000000003,3.279999999999999,-18.82,-31.15,-1.059999999999999,0.8000000000000028,-12.22,-23.74,19.12999999999999,-101.84,-13.16,-88.02,50.53,-48.114,-19.432,-35.596,58.682,10.247,-22.8,-1073.69,-38.83,10.02,40.13,158.96,-6.159999999999996,-34.32,-50.94000000000001,-9.660000000000005,-25.07,-49.51000000000001,25.11,-9.4,-113.17,-177.17,-41.38,15.67,-23.26000000000001,21.14,29.98,-7.480000000000002,-202.405,-50.395,-45.064,-6.433000000000001,-16.614,-85.03200000000001,27.966,49.78899999999999,30.64,-40.15,-12.77,-0.8299999999999995,-9.21,22.58,10.51,-1.92,17.66,16.81,-64.03,97.9,-98.06,0.1
21,409.096,116.9,268.259,68.756,160.046,44.853,108.212,31.819,147.783,47.055,95.29,34.339,52.493,21.311,86.82,38.634,4.03,0.175,0.506,0.05,0.161,0.119,9.242,9.602,17.954,7.742,3.302,0.359,7.601,1.953,1.28,1.112,53.742,4.801,4.318,1.301,10.885,2.919,57.061,46.829,6.94,2.496,0.0,0.0,0.52,0.5,0.001,0.032,0.604,0.598,2.076,1.048,0.823,0.824,0.0,0.0,1.623,0.634,0.864,0.344,0,0,0.0,0.0,0.5,0.694,0.0,0.0,0.997,0.063,0.027,0.162,2.946,0.244,0.966,0.184,0,0,0.377,0.644,0.906,0.732,17.013,0.061,16.391,0.063,16.4,0.061,7.556,0.152,8.132,0.133,7.793,0.14,1.687,0.12,1.265,0.117,1.238,0.113,1.414,0.212,1.063,0.164,1.039,0.163,0.0083,0.3304,0.0277,0.053,0,0.1771,0.1246,0.2789,5.101,19628.0842,0.0857142857142857,59.2394285714285,-0.324571428571428,0.0742857142857142,0.0628571428571428,0.0571428571428571,0.0742857142857142,0.0685714285714285,0.0685714285714285,0.0285714285714285,0.04,0.0171428571428571,-30.36,-75.01,-2.350000000000001,1.369999999999999,-53.96,1.360000000000003,2.769999999999999,-18.99,-31.03,1.480000000000001,0.7800000000000029,-11.57,-25.53,16.57999999999999,-103.01,-14.57,-88.1,50.38,-47.247,-16.449,-35.78999999999999,59.523,11.777,-22.645,-1073.66,-38.23,8.440000000000003,40.35,158.25,-5.279999999999996,-35.58,-50.64,-10.18000000000001,-24.83000000000001,-50.96,25.61999999999999,-9.620000000000001,-108.04,-178.62,-43.49,18.14,-26.31000000000001,23.54,26.57,-8.980000000000002,-202.454,-51.276,-44.683,-6.307000000000001,-17.892,-83.69500000000001,29.128,50.34699999999999,30.09,-40.66,-13.49,-1.809999999999999,-8.93,23.26,10.86,-1.74,18.3,16.35,-64.11,98.7,-97.32,-0.6
22,474.531,123.312,299.547,71.971,161.785,51.451,137.762,40.168,162.43,50.917,89.645,37.297,72.785,30.034,141.337,44.657,3.888,0.089,0.46,0.033,0.267,0.131,29.554,20.067,11.218,4.072,3.596,0.293,9.78,1.753,1.783,0.625,48.329,5.789,4.865,1.061,12.052,2.623,93.501,60.301,8.792,2.638,0.003,0.055,0.056,0.234,0.0,0.0,0.947,0.499,1.623,0.688,1.363,0.53,0.0,0.0,1.791,0.59,0.939,0.241,0,0,0.0,0.0,1.735,0.529,0.0,0.0,0.993,0.089,0.002,0.045,2.951,0.235,0.667,0.472,0,0,1.122,0.739,0.23,0.426,16.954,0.054,16.333,0.056,16.346,0.055,7.186,0.105,7.688,0.113,7.312,0.115,1.664,0.133,1.242,0.126,1.221,0.131,1.167,0.119,0.814,0.11,0.744,0.125,0.0084,0.3381,0.025,0.0507,0,0.1951,0.1315,0.2512,4.948,19578.9671,0.0857142857142857,55.3817142857142,-0.353142857142857,0.0742857142857142,0.0628571428571428,0.0685714285714285,0.0742857142857142,0.0571428571428571,0.0685714285714285,0.0228571428571428,0.04,0.0171428571428571,-29.11,-76.64,-2.250000000000001,6.519999999999999,-55.56,3.210000000000003,4.549999999999999,-18.17,-33.47,0.2200000000000004,0.6600000000000028,-14.49,-22.24,22.30999999999999,-103.99,-12.04,-93.09,51.49,-54.565,-20.814,-37.56,60.276,9.640999999999998,-22.352,-1080.54,-38.17999999999999,12.03,41.12,161.48,-7.739999999999996,-35.63,-52.62000000000001,-9.380000000000004,-26.29000000000001,-49.52,24.74999999999999,-10.65,-121.3,-180.84,-42.04,15.4,-22.39,21.59,32.49,-5.550000000000002,-203.764,-50.579,-45.746,-4.810000000000001,-16.583,-87.673,26.856,50.52999999999999,32.09,-41.68,-11.76,-2.009999999999999,-9.44,23.96,10.1,-2.77,17.59,16.48,-64.91,97.35,-98.6,0.7
